IMDb id,Name,type,Running Time,Year,Age,IMDb Rating,genres,platform
tt3360350,Prem Mhanje Prem Mhanje Prem Asta,Movie,136,2013,PG-13,6.6,Romance,Amazon Prime
tt4869678,Superstar Kidnap,Movie,114,2015,PG-13,6,Thriller,Amazon Prime
tt10229828,Sabash Babu,Movie,145,1993,G,3.4,\N,Amazon Prime
tt0249783,Sri Manjunatha,Movie,156,2001,G,7,Drama,Amazon Prime
tt2699840,John Day,Movie,125,2013,R,5.6,Action,Amazon Prime
tt3455214,Bade Changay Ne Mere Yaar Kaminey,Movie,130,2014,PG-13,4.9,Comedy,Amazon Prime
tt0824375,Nishabd,Movie,109,2007,PG-13,5.4,Drama,Amazon Prime
tt0152256,Saagar,Movie,158,1985,G,7.1,Drama,Amazon Prime
tt10741860,Magnolia,Movie,48,2019,PG-13,7.7,Crime,Amazon Prime
tt8983300,Uda Aida,Movie,135,2019,G,6.9,Drama,Amazon Prime
tt0187484,Sardar Papa Rayudu,Movie,160,1980,G,5.7,Action,Amazon Prime
tt1593691,Himghar,Movie,105,1996,G,7.2,Drama,Amazon Prime
tt2043933,Night Moves,Movie,112,2013,R,6,Drama,Amazon Prime
tt0290632,Goa Dalli CID 999,Movie,134,1968,G,8.1,Crime,Amazon Prime
tt3771536,Shivaay,Movie,153,2016,PG-13,6.2,Action,Amazon Prime
tt1548615,Natun Diner Alo,Movie,121,1973,G,6.6,Drama,Amazon Prime
tt11443368,Alo,Movie,14,2018,PG-13,8.9,Comedy,Amazon Prime
tt8107464,Amar Akbar Anthony,Movie,147,2018,PG-13,4.3,Action,Amazon Prime
tt3173910,Hasee Toh Phasee,Movie,134,2014,PG-13,6.8,Comedy,Amazon Prime
tt10709232,Hero,Movie,158,2019,PG-13,6.4,Action,Amazon Prime
tt10623524,Chal Mera Putt,Movie,123,2019,G,8,Comedy,Amazon Prime
tt7842012,Fashion Designer S/o Ladies Tailor,Movie,121,2017,R,5.8,Comedy,Amazon Prime
tt0087182,Dune,Movie,136,1984,PG-13,6.4,Action,Amazon Prime
tt2258337,Eega,Movie,133,2012,PG-13,7.7,Action,Amazon Prime
tt2811962,Tu Tithe Mee,Movie,152,1998,G,7.5,Family,Amazon Prime
tt8144834,Section 375,Movie,123,2019,PG-13,8.1,Crime,Amazon Prime
tt2100411,Bodyguard,Movie,148,2012,G,5.1,Action,Amazon Prime
tt2848560,Rupkatha Noy,Movie,110,2013,G,6.9,Drama,Amazon Prime
tt8785420,Dostigiri,Movie,133,2018,PG-13,7,Drama,Amazon Prime
tt5876392,Mission Tiger,Movie,83,2016,G,5.3,Adventure,Amazon Prime
tt1389072,Downsizing,Movie,135,2017,R,5.7,Drama,Amazon Prime
tt11474238,Jumanji: The Next Level,Movie,123,2019,PG-13,4.9,Comedy,Amazon Prime
tt0268129,Ajanabee,Movie,138,1974,G,6.5,Drama,Amazon Prime
tt0109450,Cobb,Movie,128,1994,R,6.4,Biography,Amazon Prime
tt3553976,Captain Fantastic,Movie,114,2016,R,7.9,Comedy,Amazon Prime
tt12622460,The Rhythm Section,Movie,109,2020,R,5.8,Comedy,Amazon Prime
tt0308158,Marhi Da Deeva,Movie,124,1989,G,7.6,Drama,Amazon Prime
tt3106120,See No Evil 2,Movie,90,2014,PG-13,4.7,Action,Amazon Prime
tt7059784,Kalathur Gramam,Movie,136,2017,PG-13,6.3,Action,Amazon Prime
tt0111423,Heaven and Earth,Movie,141,1994,R,6,Action,Amazon Prime
tt7287002,2014 Rajkaran,Movie,115,2011,G,6.4,Drama,Amazon Prime
tt0112553,Bombay,Movie,140,1995,G,8.1,Drama,Amazon Prime
tt11058056,Laboratory,Movie,95,2018,PG-13,5.4,Drama,Amazon Prime
tt5370502,Jab Tum Kaho,Movie,92,2016,PG-13,6,Drama,Amazon Prime
tt0262703,Prem Tapasya,Movie,137,1983,G,6.1,Drama,Amazon Prime
tt0420139,Sabse Bada Rupaiya,Movie,135,1976,G,6.8,Comedy,Amazon Prime
tt0156059,Seethakoka Chilaka,Movie,147,1981,G,7.7,Musical,Amazon Prime
tt1418205,Operation Diamond Racket,Movie,165,1978,G,7.3,Action,Amazon Prime
tt0459605,Eklavya: The Royal Guard,Movie,107,2007,G,6.1,Action,Amazon Prime
tt2222550,1920: Evil Returns,Movie,119,2012,R,4.9,Drama,Amazon Prime
tt1454468,Gravity,Movie,90,2013,PG-13,7.7,Adventure,Amazon Prime
tt6937646,Saaya,Movie,134,2017,G,3.1,Horror,Amazon Prime
tt0120755,Mission: Impossible II,Movie,123,2000,PG-13,6.1,Action,Amazon Prime
tt0099953,Kroadh,Movie,146,1990,R,5.1,Action,Amazon Prime
tt9614416,Blackia,Movie,141,2019,PG-13,6.3,Drama,Amazon Prime
tt0892874,Halla Bol,Movie,142,2008,PG-13,6.1,Crime,Amazon Prime
tt2996648,Bad Ass 2: Bad Asses,Movie,90,2014,R,5.6,Action,Amazon Prime
tt0451614,Aamne Samne,Movie,132,1982,G,6.3,Action,Amazon Prime
tt0320691,Underworld,Movie,121,2003,R,7,Action,Amazon Prime
tt0807944,Dheena,Movie,158,2001,G,7.1,Action,Amazon Prime
tt5002868,Munde Patiale De,Movie,104,2012,PG-13,4.8,Comedy,Amazon Prime
tt4786606,Asura,Movie,124,2015,PG-13,6.4,Action,Amazon Prime
tt3780500,Journey's End,Movie,107,2017,PG-13,6.7,Drama,Amazon Prime
tt9052960,Laal Kaptaan,Movie,152,2019,R,7.3,Action,Amazon Prime
tt2706340,Ishk Actually,Movie,103,2013,G,2.7,Romance,Amazon Prime
tt11046300,Ujda Chaman,Movie,115,2019,PG-13,6.9,Comedy,Amazon Prime
tt8364446,Trunk,Movie,138,2018,G,4.2,Horror,Amazon Prime
tt0158587,Dhund,Movie,117,1973,G,7.3,Drama,Amazon Prime
tt0274103,Sradha,Movie,136,2000,G,3.7,Crime,Amazon Prime
tt0414993,The Fountain,Movie,96,2006,PG-13,7.2,Drama,Amazon Prime
tt0357627,Ek Bechara,Movie,109,1972,G,4.7,Action,Amazon Prime
tt1645170,The Dictator,Movie,83,2012,R,6.4,Comedy,Amazon Prime
tt4483434,Madhu,Movie,138,2006,G,3.3,Romance,Amazon Prime
tt10329838,Thrissur Pooram,Movie,152,2019,PG-13,5,Action,Amazon Prime
tt8221676,Vadhayiyaan Ji Vadhayiyaan,Movie,122,2018,PG-13,6.8,Comedy,Amazon Prime
tt5189770,Happy Hunting,Movie,90,2017,R,5.1,Horror,Amazon Prime
tt9461494,Bibaho Obhijaan,Movie,119,2019,PG-13,4.2,Comedy,Amazon Prime
tt2788710,The Interview,Movie,112,2014,PG-13,6.5,Action,Amazon Prime
tt0068620,Garam Masala,Movie,109,1972,G,5.8,Action,Amazon Prime
tt0135515,Krishna,Movie,132,1996,PG-13,4.7,Action,Amazon Prime
tt0268162,Ayaash,Movie,133,1982,G,5.1,Romance,Amazon Prime
tt1105741,Roudram,Movie,154,2008,G,4.8,Action,Amazon Prime
tt7886854,The Window,Movie,118,2018,PG-13,7.2,Drama,Amazon Prime
tt4218696,The Wall,Movie,89,2017,R,6.2,Action,Amazon Prime
tt6737950,Depressive Cop,Movie,13,2016,G,5.8,Short,Amazon Prime
tt0484010,Yamajaathakudu,Movie,144,1999,G,4.3,Action,Amazon Prime
tt7725626,Viswasam,Movie,150,2019,PG-13,6.6,Action,Amazon Prime
tt5277066,22G Tussi Ghaint Ho,Movie,114,2015,PG-13,5.6,Comedy,Amazon Prime
tt0867212,The World's First Time Machine,Movie,49,2003,PG,7.4,Documentary,Amazon Prime
tt8674418,24 Kisses,Movie,122,2018,R,4.7,Romance,Amazon Prime
tt1124386,Pankh,Movie,96,2010,G,3.8,Drama,Amazon Prime
tt0084385,Namak Halaal,Movie,171,1982,G,7.3,Action,Amazon Prime
tt0079889,Sankarabharanam,Movie,144,1980,G,8.7,Drama,Amazon Prime
tt0262747,Santaan,Movie,161,1993,G,6,Drama,Amazon Prime
tt0245182,Jewel,Movie,90,2001,PG-13,6.5,Drama,Amazon Prime
tt10592506,Dhunki,Movie,132,2019,G,7.2,Drama,Amazon Prime
tt0376144,Saamy,Movie,159,2003,PG-13,7.3,Action,Amazon Prime
tt0347332,Khakee,Movie,173,2004,PG-13,7.4,Action,Amazon Prime
tt1414504,Kasidre Kailasa,Movie,147,1971,G,8.9,\N,Amazon Prime
tt0125439,Notting Hill,Movie,123,1999,R,7.1,Comedy,Amazon Prime
tt3917908,An Insignificant Man,Movie,97,2016,G,8.7,Documentary,Amazon Prime
tt2004420,Neighbors,Movie,96,2014,R,6.3,Comedy,Amazon Prime
tt6001942,Thikka,Movie,138,2016,PG-13,4.4,Action,Amazon Prime
tt1562859,Golmaal 3,Movie,139,2010,G,5.5,Action,Amazon Prime
tt6033536,Dear Maya,Movie,130,2017,G,5.8,Drama,Amazon Prime
tt0102636,Parinda,Movie,154,1989,R,7.8,Action,Amazon Prime
tt0323013,Lakshya,Movie,177,2004,PG-13,7.9,Action,Amazon Prime
tt0139859,Annamalai,Movie,163,1992,G,7.7,Action,Amazon Prime
tt2339367,Ape,Movie,85,2012,G,6.2,Comedy,Amazon Prime
tt0330843,Saathiya,Movie,138,2002,G,6.8,Drama,Amazon Prime
tt2179116,The Kings of Summer,Movie,94,2013,R,7.1,Adventure,Amazon Prime
tt8080982,Guvva Gorinka,Movie,117,2020,PG-13,5.1,Romance,Amazon Prime
tt2999712,Gurudu,Movie,127,2013,PG-13,7.8,Action,Amazon Prime
tt0260303,Purani Haveli,Movie,137,1989,R,5.3,Horror,Amazon Prime
tt7748494,Mumbai Pune Mumbai 3,Movie,139,2018,PG-13,6.4,Family,Amazon Prime
tt1646971,How to Train Your Dragon 2,Movie,101,2014,G,7.8,Action,Amazon Prime
tt0140304,Kalyanaraman,Movie,134,1979,G,6.5,Action,Amazon Prime
tt1860215,Dongala Mutha,Movie,89,2011,G,3.7,Action,Amazon Prime
tt7160938,Team 5,Movie,99,2017,G,4.2,Adventure,Amazon Prime
tt0263202,Chitti Chellelu,Movie,169,1970,G,7.4,Drama,Amazon Prime
tt0430989,Darling Darling,Movie,155,2000,G,6,Romance,Amazon Prime
tt3553442,Whiskey Tango Foxtrot,Movie,111,2016,G,6.6,Biography,Amazon Prime
tt4514874,Nellikka,Movie,132,2015,PG-13,6.2,Musical,Amazon Prime
tt10895780,Rama Chakkani Seetha,Movie,121,2019,PG-13,6,Drama,Amazon Prime
tt0104850,Memoirs of an Invisible Man,Movie,99,1992,PG-13,6,Comedy,Amazon Prime
tt0334281,Sakthi,Movie,138,1980,G,6.5,Action,Amazon Prime
tt0255526,Punnaram Cholli Cholli,Movie,137,1985,G,4.7,Drama,Amazon Prime
tt0959337,Revolutionary Road,Movie,118,2008,R,7.3,Drama,Amazon Prime
tt1664894,Cave of Forgotten Dreams,Movie,90,2010,PG,7.4,Documentary,Amazon Prime
tt0115725,Bogus,Movie,111,1996,PG-13,5.4,Comedy,Amazon Prime
tt8774994,The Billion Dollar Bust,Movie,41,2018,PG-13,6.6,Documentary,Amazon Prime
tt7967846,Mijaaj,Movie,119,2018,G,6.2,Action,Amazon Prime
tt6860812,Aabhaasam,Movie,114,2018,PG-13,5.9,Comedy,Amazon Prime
tt6173444,L7,Movie,123,2016,R,4.7,Thriller,Amazon Prime
tt7782364,Rendu Rellu Aaru,Movie,124,2017,G,6.8,Comedy,Amazon Prime
tt6173826,Guest iin London,Movie,127,2017,PG-13,5.5,Comedy,Amazon Prime
tt7040874,A Simple Favor,Movie,116,2018,R,6.8,Comedy,Amazon Prime
tt0354148,Vadakkunokkiyantram,Movie,121,1989,G,8.3,Comedy,Amazon Prime
tt0092675,Bloodsport,Movie,92,1988,R,6.8,Action,Amazon Prime
tt0073707,Sholay,Movie,195,1975,G,8.2,Action,Amazon Prime
tt1226273,Edge of Darkness,Movie,116,2010,R,6.6,Action,Amazon Prime
tt0247944,Badal,Movie,166,2000,R,4.9,Action,Amazon Prime
tt1523530,Pujarini,Movie,135,1984,G,7.1,Drama,Amazon Prime
tt1212136,Rayalaseema Ramanna Chowdary,Movie,171,2000,G,6.3,Action,Amazon Prime
tt11024568,Savaari,Movie,140,2020,PG-13,5.6,Romance,Amazon Prime
tt2267998,Gone Girl,Movie,149,2014,R,8.1,Drama,Amazon Prime
tt0103016,Switch,Movie,103,1991,R,5.8,Comedy,Amazon Prime
tt0787470,Balls Out: Gary the Tennis Coach,Movie,92,2009,R,5.5,Comedy,Amazon Prime
tt0157899,Kirayadar,Movie,112,1986,G,6.3,Comedy,Amazon Prime
tt2401719,Prague,Movie,106,2013,PG-13,5.7,Horror,Amazon Prime
tt8665806,Cuban Colony,Movie,127,2018,PG-13,5.5,Action,Amazon Prime
tt0245997,Khaidi,Movie,147,1983,G,7.4,Action,Amazon Prime
tt0363632,Gentleman,Movie,119,1989,G,5,Comedy,Amazon Prime
tt2962230,Kaagaz Ke Fools,Movie,109,2015,PG-13,3.9,Comedy,Amazon Prime
tt2433542,Yamudiki Mogudu,Movie,153,2012,PG-13,4.6,Comedy,Amazon Prime
tt11737756,Golkeri,Movie,127,2020,PG-13,6.9,Comedy,Amazon Prime
tt0346507,Andaaz,Movie,146,2003,PG-13,5.3,Drama,Amazon Prime
tt0246261,Surakksha,Movie,132,1979,G,6.2,Action,Amazon Prime
tt0099804,How to Murder a Millionaire,Movie,90,1990,PG-13,5.2,Comedy,Amazon Prime
tt6375288,Love,Movie,116,2017,PG-13,8,Drama,Amazon Prime
tt0320165,Ninaivu Chinnam,Movie,148,1989,G,6.2,\N,Amazon Prime
tt7253188,Kala Viplavam Pranayam,Movie,121,2018,G,4.5,Action,Amazon Prime
tt0430109,Freedom,Movie,133,2004,G,2.4,Action,Amazon Prime
tt6690218,Khancha,Movie,145,2013,G,6,News,Amazon Prime
tt6217438,Audition,Movie,16,2018,PG-13,9.4,Comedy,Amazon Prime
tt13491620,Unpaused,Movie,113,2020,PG-13,7,Drama,Amazon Prime
tt0255013,Boeing Boeing,Movie,150,1985,G,7.3,Comedy,Amazon Prime
tt0070637,Saudagar,Movie,130,1973,G,7.2,Drama,Amazon Prime
tt0892318,Letters to Juliet,Movie,105,2010,PG,6.5,Adventure,Amazon Prime
tt2084970,The Imitation Game,Movie,114,2014,PG-13,8,Biography,Amazon Prime
tt1517260,The Host,Movie,125,2013,R,5.9,Action,Amazon Prime
tt0246229,Shapath,Movie,128,1984,G,4.3,Action,Amazon Prime
tt2258345,Fading Gigolo,Movie,90,2013,R,6.2,Comedy,Amazon Prime
tt4272416,Hirak Jayanti,Movie,132,1990,G,6.4,Drama,Amazon Prime
tt0154844,Maqsad,Movie,166,1984,G,5.8,Action,Amazon Prime
tt0081147,Meera,Movie,138,1979,G,6.6,Drama,Amazon Prime
tt1334470,Raavan,Movie,136,2010,G,5.4,Action,Amazon Prime
tt8721556,Jallikattu,Movie,92,2019,PG-13,7.5,Action,Amazon Prime
tt8535546,Aatagadharaa Siva,Movie,100,2018,G,7.1,Action,Amazon Prime
tt5834262,Hotel Artemis,Movie,90,2018,R,6.1,Action,Amazon Prime
tt2660888,Star Trek Beyond,Movie,122,2016,PG-13,7,Action,Amazon Prime
tt6975046,Ami Je Ke Tomar,Movie,136,2017,PG-13,4.8,Romance,Amazon Prime
tt5615116,Dear Dad,Movie,84,2016,PG-13,6.3,Drama,Amazon Prime
tt0274336,Anbukku Naan Adimai,Movie,129,1980,G,6.4,Action,Amazon Prime
tt0321421,Bepanaah,Movie,156,1985,G,6.2,Drama,Amazon Prime
tt2022444,Kshanbhar Vishranti,Movie,143,2010,G,6.4,Family,Amazon Prime
tt4008652,I Am Ali,Movie,111,2014,PG,7.2,Biography,Amazon Prime
tt1562872,Zindagi Na Milegi Dobara,Movie,154,2011,PG-13,8.2,Comedy,Amazon Prime
tt2625014,Shahanpan Dega Deva,Movie,115,2011,PG-13,5.3,Comedy,Amazon Prime
tt0301179,Deewaanapan,Movie,147,2001,G,4.6,Action,Amazon Prime
tt8490886,Memory Card,Movie,100,2018,PG-13,5.5,Comedy,Amazon Prime
tt1442583,Tum Milo Toh Sahi,Movie,128,2010,G,5.6,Comedy,Amazon Prime
tt11268020,Devi,Movie,115,2020,PG-13,8.3,Drama,Amazon Prime
tt7381308,Encounter,Movie,122,2017,PG-13,8,Comedy,Amazon Prime
tt9823564,47 Dhansukh Bhawan,Movie,105,2019,PG-13,5.2,Thriller,Amazon Prime
tt10692888,Ponmagal Vandhal,Movie,123,2020,R,6.9,Crime,Amazon Prime
tt0421073,Street Kings,Movie,108,2008,R,6.8,Action,Amazon Prime
tt10990740,Vicky Velingkar,Movie,125,2019,PG-13,4.6,Thriller,Amazon Prime
tt0085913,Masoom,Movie,137,1983,G,8.4,Drama,Amazon Prime
tt8706852,Hotel Milan,Movie,123,2018,R,3.7,Comedy,Amazon Prime
tt0185937,The Blair Witch Project,Movie,81,1999,R,6.5,Horror,Amazon Prime
tt0284457,Samurai,Movie,178,2002,PG-13,3.4,Action,Amazon Prime
tt6358182,Unnai Ninaithu,Movie,163,2002,G,7.2,Drama,Amazon Prime
tt0480249,I Am Legend,Movie,100,2007,R,7.2,Action,Amazon Prime
tt6516858,Super Kudumbam,Movie,140,2001,PG-13,5.1,Drama,Amazon Prime
tt0390384,Primer,Movie,77,2004,PG-13,6.9,Drama,Amazon Prime
tt0275389,Guruji Oru Vakku,Movie,121,1985,G,5.8,\N,Amazon Prime
tt0995823,Khoya Khoya Chand,Movie,128,2007,PG-13,6.3,Drama,Amazon Prime
tt0108171,Sniper,Movie,99,1993,R,6.1,Action,Amazon Prime
tt0255048,Cheppu,Movie,130,1987,G,6.8,Drama,Amazon Prime
tt10928292,Jayadev,Movie,135,2017,PG-13,6.3,Action,Amazon Prime
tt4519680,Jadoogadu,Movie,152,2015,PG-13,4.8,Action,Amazon Prime
tt7247768,Nau Mahine Nau Divas,Movie,130,2009,PG-13,6.5,Comedy,Amazon Prime
tt2369154,R... Rajkumar,Movie,145,2013,G,5.2,Action,Amazon Prime
tt0112950,Empire Records,Movie,90,1995,PG-13,6.7,Comedy,Amazon Prime
tt0455309,Aaru,Movie,157,2005,R,5.8,Action,Amazon Prime
tt8610794,Sankashta Kara Ganapathi,Movie,116,2018,PG-13,6.7,Comedy,Amazon Prime
tt0775440,Cell,Movie,98,2016,R,4.4,Action,Amazon Prime
tt8130558,One Day: Justice Delivered,Movie,120,2019,PG-13,5,Action,Amazon Prime
tt10650664,Rajdooth,Movie,125,2019,G,6.8,Drama,Amazon Prime
tt5573110,Yea Toh Two Much Ho Gaya,Movie,118,2016,PG-13,3.5,Action,Amazon Prime
tt0421729,Big Momma's House 2,Movie,98,2006,PG-13,4.8,Comedy,Amazon Prime
tt0488414,Omkara,Movie,152,2006,G,8.1,Action,Amazon Prime
tt7152766,Sapthagiri Express,Movie,120,2016,PG-13,7.5,Comedy,Amazon Prime
tt4632316,Gleason,Movie,111,2016,PG-13,8.3,Documentary,Amazon Prime
tt0240515,Freddy Got Fingered,Movie,87,2001,R,4.6,Comedy,Amazon Prime
tt0186794,Thayillamal Nannilai,Movie,135,1979,G,6.2,Action,Amazon Prime
tt1598828,One for the Money,Movie,91,2012,PG-13,5.3,Action,Amazon Prime
tt10178860,Miranda House,Movie,85,2019,PG-13,3.5,Drama,Amazon Prime
tt0120737,The Lord of the Rings: The Fellowship of the Ring,Movie,178,2001,G,8.8,Action,Amazon Prime
tt0338348,The Polar Express,Movie,99,2004,G,6.6,Adventure,Amazon Prime
tt2122413,Mirugam,Movie,86,2007,G,6.3,Drama,Amazon Prime
tt0118957,Deewana Mastana,Movie,133,1997,G,6.7,Comedy,Amazon Prime
tt3348372,CID Eesha,Movie,127,2013,G,4.5,Comedy,Amazon Prime
tt0461209,Ek Khiladi Ek Haseena,Movie,141,2005,R,5.7,Comedy,Amazon Prime
tt9052864,Natakam,Movie,136,2018,R,6,Action,Amazon Prime
tt0924317,Yamadonga,Movie,178,2007,PG-13,7.3,Action,Amazon Prime
tt7288806,Jai Jai Maharashtra Majha,Movie,127,2012,G,6.3,Drama,Amazon Prime
tt0286640,Gair,Movie,142,1999,PG-13,3.7,Action,Amazon Prime
tt0102258,Lamhe,Movie,187,1991,G,7.4,Drama,Amazon Prime
tt5125414,Amazon Obhijaan,Movie,137,2017,PG-13,4.7,Action,Amazon Prime
tt1967534,Janapriyan,Movie,120,2011,G,6.3,Drama,Amazon Prime
tt5139926,Lover,Movie,125,2018,PG-13,5.5,Horror,Amazon Prime
tt0088442,Zameen Aasmaan,Movie,143,1984,G,5.5,Drama,Amazon Prime
tt6002986,Hum Tum Dushman Dushman,Movie,114,2015,G,6.7,Drama,Amazon Prime
tt0107478,Made in America,Movie,110,1993,PG-13,5.1,Comedy,Amazon Prime
tt0355866,Pai Brothers,Movie,137,1995,G,5,Comedy,Amazon Prime
tt9081418,Shrimoti Bhoyonkori,Movie,55,2018,PG-13,5.1,Romance,Amazon Prime
tt8206708,Carry On Jatta 2,Movie,147,2018,PG-13,6.9,Comedy,Amazon Prime
tt10698684,Mafi Dona,Movie,109,2019,PG-13,4,Action,Amazon Prime
tt0237094,Chenkol,Movie,161,1993,G,7.7,Action,Amazon Prime
tt0087247,Fear City,Movie,94,1984,R,5.7,Crime,Amazon Prime
tt1980986,Housefull 2,Movie,159,2012,G,5.3,Action,Amazon Prime
tt0266486,Dubai,Movie,199,2001,G,3.9,Action,Amazon Prime
tt0986213,Aaja Nachle,Movie,143,2007,G,6.2,Drama,Amazon Prime
tt1286766,Fatso!,Movie,97,2012,PG-13,5.7,Comedy,Amazon Prime
tt2392447,Ungli,Movie,113,2014,PG-13,5.7,Crime,Amazon Prime
tt0378957,Vajram,Movie,122,2004,G,3.3,Action,Amazon Prime
tt0257825,Jyothi,Movie,114,1976,G,7.4,Drama,Amazon Prime
tt7981438,Devi Sri Prasad,Movie,98,2017,R,5.9,Action,Amazon Prime
tt7458714,Mehbooba,Movie,147,2018,PG-13,5.3,Action,Amazon Prime
tt0271431,Chinnodu Peddodu,Movie,140,1988,G,6.4,Comedy,Amazon Prime
tt7020238,Lukochurii,Movie,117,2010,G,3.8,Comedy,Amazon Prime
tt0842001,Chess,Movie,137,2006,PG-13,5.4,Action,Amazon Prime
tt5216810,Bollywood Diaries,Movie,116,2016,PG-13,6,Drama,Amazon Prime
tt0270219,Baat Ban Jaye,Movie,148,1986,G,6.4,Comedy,Amazon Prime
tt0254354,Ghar Ghar Ki Kahani,Movie,142,1970,G,7.6,Drama,Amazon Prime
tt1886449,Bombay March 12,Movie,121,2011,G,5.6,Action,Amazon Prime
tt0287392,Crossed Over,Movie,91,2002,PG-13,5.4,Biography,Amazon Prime
tt3840534,Junooniyat,Movie,122,2016,G,4.2,Drama,Amazon Prime
tt4807378,Chaar Maharathi,Movie,137,1985,G,4.5,Action,Amazon Prime
tt1261945,Sex and the City 2,Movie,146,2010,R,4.5,Comedy,Amazon Prime
tt1416714,Hosa Belaku,Movie,148,1982,G,8.3,Drama,Amazon Prime
tt0292300,Ulladakkam,Movie,120,1991,G,7.1,Drama,Amazon Prime
tt6864588,Sarvopari Palakkaran,Movie,135,2017,G,5,Comedy,Amazon Prime
tt0084048,Hank Williams: The Show He Never Gave,Movie,86,1980,PG-13,7.1,Drama,Amazon Prime
tt5968394,Captive State,Movie,114,2019,PG-13,6,Action,Amazon Prime
tt9906644,Manoharam,Movie,120,2019,G,6.8,Comedy,Amazon Prime
tt8820590,T-34,Movie,112,2018,G,6.7,Action,Amazon Prime
tt0304141,Harry Potter and the Prisoner of Azkaban,Movie,141,2004,G,7.9,Adventure,Amazon Prime
tt7693236,Nuvvu Thopu Raa,Movie,140,2019,PG-13,7,Drama,Amazon Prime
tt0213019,Jesal Toral,Movie,127,1971,G,6.7,Drama,Amazon Prime
tt0438981,Silsiilay,Movie,122,2005,G,4,Drama,Amazon Prime
tt0903657,Love & Mercy,Movie,116,2014,R,7.4,Biography,Amazon Prime
tt0361770,Jeene Ki Arzoo,Movie,132,1981,G,5.9,Drama,Amazon Prime
tt5462602,The Big Sick,Movie,120,2017,R,7.5,Comedy,Amazon Prime
tt2568760,Theevram,Movie,126,2012,G,6.5,Action,Amazon Prime
tt0422950,Phir Milenge,Movie,128,2004,G,6.1,Drama,Amazon Prime
tt0103141,Turtle Beach,Movie,87,1992,R,4.7,Drama,Amazon Prime
tt6761912,One,Movie,148,2017,PG-13,7.7,Drama,Amazon Prime
tt0368683,Desh,Movie,130,2002,G,4.9,Drama,Amazon Prime
tt4581722,Ishq Ke Parindey,Movie,113,2015,G,6.9,Music,Amazon Prime
tt3495030,Dum Laga Ke Haisha,Movie,110,2015,PG-13,7.5,Comedy,Amazon Prime
tt9179234,Vrithra,Movie,108,2019,G,6.2,Drama,Amazon Prime
tt1582524,Kedi,Movie,162,2010,PG-13,4.6,Action,Amazon Prime
tt7222944,Aa Eradu Varshagalu,Movie,126,2017,G,8.4,Drama,Amazon Prime
tt0116532,Hijacked: Flight 285,Movie,93,1996,PG-13,4.9,Action,Amazon Prime
tt3672618,Dekh Tamasha Dekh,Movie,109,2014,G,6.1,Comedy,Amazon Prime
tt0216122,Proxy,Movie,106,1977,G,7,Drama,Amazon Prime
tt11454890,Luv Ni Love Storys,Movie,140,2020,G,7.2,Drama,Amazon Prime
tt11042658,Gantumoote,Movie,115,2019,R,8.2,Drama,Amazon Prime
tt0246746,Lal Pan Bibi,Movie,169,1994,G,5.6,Action,Amazon Prime
tt0108185,Sommersby,Movie,113,1993,R,6.2,Drama,Amazon Prime
tt0115734,Bottle Rocket,Movie,91,1996,R,7,Comedy,Amazon Prime
tt0259324,Ghost Rider,Movie,110,2007,PG-13,5.3,Action,Amazon Prime
tt3059106,Satya 2,Movie,127,2013,R,5.9,Action,Amazon Prime
tt7458720,Laal Ishq,Movie,116,2016,PG-13,5.5,Crime,Amazon Prime
tt10851820,Software Sudheer,Movie,115,2019,PG-13,5.7,Drama,Amazon Prime
tt0248667,Ali,Movie,156,2001,R,6.8,Biography,Amazon Prime
tt1615918,Alvin and the Chipmunks: Chipwrecked,Movie,87,2011,G,4.3,Adventure,Amazon Prime
tt9239882,Kadaram Kondan,Movie,114,2019,PG-13,5.7,Action,Amazon Prime
tt0234002,Kalankini Kankabati,Movie,113,1981,G,6.7,Drama,Amazon Prime
tt0177483,Aadmi,Movie,142,1993,R,6.6,Action,Amazon Prime
tt0082422,Fruits of Passion,Movie,79,1981,R,5.5,Drama,Amazon Prime
tt8983164,Chhalaang,Movie,136,2020,PG-13,6.8,Comedy,Amazon Prime
tt3021244,Chaarfutiya Chhokare,Movie,113,2014,PG-13,5.9,Drama,Amazon Prime
tt0096390,Vijay,Movie,172,1988,PG-13,5.5,Action,Amazon Prime
tt8938900,Fortuner,Movie,130,2019,PG-13,6.7,Drama,Amazon Prime
tt0375887,Kamaraj,Movie,121,2004,G,7,Biography,Amazon Prime
tt1961305,Eththan,Movie,142,2011,G,4.9,Comedy,Amazon Prime
tt0449389,Shaadi No. 1,Movie,129,2005,G,3.5,Comedy,Amazon Prime
tt10309906,Shubh Mangal Zyada Saavdhan,Movie,117,2020,PG-13,5.8,Comedy,Amazon Prime
tt1573072,Housefull,Movie,148,2010,G,5.5,Comedy,Amazon Prime
tt0424339,Palay Khan,Movie,145,1986,G,6.5,Action,Amazon Prime
tt3224258,The Legend of Michael Mishra,Movie,118,2016,G,4.4,Comedy,Amazon Prime
tt0137494,Entrapment,Movie,112,1999,R,6.3,Action,Amazon Prime
tt4112208,Kuttram Kadithal,Movie,119,2015,G,8,Drama,Amazon Prime
tt1867064,Strings of Passion,Movie,95,2014,G,6.7,Drama,Amazon Prime
tt3640942,Koyelaanchal,Movie,145,2014,G,5.5,Action,Amazon Prime
