movieId,title,genres,rating
124,"Star Maker, The (Uomo delle stelle, L')",Drama,3.4966442953020134
125,Flirting With Disaster,Comedy,3.744196843082637
126,"NeverEnding Story III, The",Adventure|Children|Fantasy,2.318660647103085
127,"Silences of the Palace, The (Saimt el Qusur)",Drama,3.1097560975609757
128,Jupiter's Wife,Documentary,3.4859154929577465
129,Pie in the Sky,Comedy|Romance,3.13953488372093
130,Angela,Drama,3.2261904761904763
131,Frankie Starlight,Drama|Romance,3.3106508875739644
132,Jade,Thriller,2.777922077922078
133,Nueba Yol,Comedy|Drama,2.6
134,Sonic Outlaws,Documentary,3.4516129032258065
135,Down Periscope,Comedy,3.0018543492919756
136,From the Journals of Jean Seberg,Documentary,3.6277777777777778
137,Man of the Year,Documentary,3.254854368932039
138,"Neon Bible, The",Drama,3.227642276422764
139,Target,Action|Drama,3.111111111111111
140,Up Close and Personal,Drama|Romance,3.287283110037338
141,"Birdcage, The",Comedy,3.5101652454593633
142,Shadows (Cienie),Drama,3.0135135135135136
143,Gospa,Drama,1.9285714285714286
144,"Brothers McMullen, The",Comedy,3.4649743714913352
145,Bad Boys,Action|Comedy|Crime|Drama|Thriller,3.275515786183182
146,"Amazing Panda Adventure, The",Adventure|Children,2.9029038112522687
147,"Basketball Diaries, The",Drama,3.5833728090952155
148,"Awfully Big Adventure, An",Drama,2.908955223880597
149,Amateur,Crime|Drama|Thriller,3.68669314796425
150,Apollo 13,Adventure|Drama|IMAX,3.87355561527172
151,Rob Roy,Action|Drama|Romance|War,3.53139284174213
152,"Addiction, The",Drama|Horror,3.0869905956112853
153,Batman Forever,Action|Adventure|Comedy|Crime,2.8716600752387382
154,Beauty of the Day (Belle de jour),Drama,3.786777431637245
155,Beyond Rangoon,Adventure|Drama|War,3.408390410958904
156,Blue in the Face,Comedy|Drama,3.5088757396449703
157,Canadian Bacon,Comedy|War,2.7942023026315788
158,Casper,Adventure|Children,2.921479069028517
159,Clockers,Crime|Drama|Mystery,3.4178361249434133
160,Congo,Action|Adventure|Mystery|Sci-Fi,2.6022161264708004
161,Crimson Tide,Drama|Thriller|War,3.739861235452104
162,Crumb,Documentary,4.008077401029647
163,Desperado,Action|Romance|Western,3.4392585818795722
164,Devil in a Blue Dress,Crime|Film-Noir|Mystery|Thriller,3.4522562951882323
165,Die Hard: With a Vengeance,Action|Crime|Thriller,3.506566659749192
166,"Doom Generation, The",Comedy|Crime|Drama,2.84407027818448
167,Feast of July,Drama,3.076388888888889
168,First Knight,Action|Drama|Romance,3.081881687151826
169,Free Willy 2: The Adventure Home,Adventure|Children|Drama,2.269546027742749
170,Hackers,Action|Adventure|Crime|Thriller,3.215710400207227
171,Jeffrey,Comedy|Drama,3.599845797995374
172,Johnny Mnemonic,Action|Sci-Fi|Thriller,2.7515630141493914
173,Judge Dredd,Action|Crime|Sci-Fi,2.555359804851606
174,Jury Duty,Comedy,2.449275362318841
175,Kids,Drama,3.507799325463744
176,Living in Oblivion,Comedy,3.8490694507489787
177,Lord of Illusions,Horror,2.8892508143322475
178,Love & Human Remains,Comedy|Drama,3.3929359823399556
179,Mad Love,Drama|Romance,2.7305630026809653
180,Mallrats,Comedy|Romance,3.5757829309108295
181,Mighty Morphin Power Rangers: The Movie,Action|Children,1.9535250098463963
182,Moonlight and Valentino,Drama|Romance,3.0754716981132075
183,Mute Witness,Comedy|Horror|Thriller,3.3623063683304646
184,Nadja,Drama,3.0670926517571884
185,"Net, The",Action|Crime|Thriller,3.102854287948562
186,Nine Months,Comedy|Romance,2.8772434974565697
187,Party Girl,Comedy,3.4314285714285715
188,"Prophecy, The",Fantasy|Horror|Mystery,3.3334728033472802
189,Reckless,Comedy|Fantasy,2.991776315789474
190,Safe,Thriller,3.578174186778594
191,"Scarlet Letter, The",Drama|Romance,2.684565916398714
192,The Show,Documentary,3.037974683544304
193,Showgirls,Drama,2.2478297395687483
194,Smoke,Comedy|Drama,3.8442938267081885
195,Something to Talk About,Comedy|Drama|Romance,3.077944179714091
196,Species,Horror|Sci-Fi,2.8360270915108137
197,"Stars Fell on Henrietta, The",Drama,3.0555555555555554
198,Strange Days,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,3.417996761508212
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",Drama|Musical|Romance,3.77007299270073
200,"Tie That Binds, The",Thriller,2.8222222222222224
201,Three Wishes,Drama|Fantasy,3.001457725947522
202,Total Eclipse,Drama|Romance,3.0543478260869565
203,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,3.1462450592885376
204,Under Siege 2: Dark Territory,Action,2.926604922608475
205,Unstrung Heroes,Comedy|Drama,3.5
206,Unzipped,Documentary,3.448717948717949
207,"Walk in the Clouds, A",Drama|Romance,3.3732562774013553
208,Waterworld,Action|Adventure|Sci-Fi,2.8652335902399826
209,White Man's Burden,Drama,2.8105726872246697
210,Wild Bill,Western,2.8870246085011186
211,"Browning Version, The",Drama,3.584600760456274
212,Bushwhacked,Adventure|Comedy|Crime|Mystery,2.5657276995305165
213,Burnt by the Sun (Utomlyonnye solntsem),Drama,4.01654306902453
214,Before the Rain (Pred dozhdot),Drama|War,4.026966292134832
215,Before Sunrise,Drama|Romance,3.914843512610149
216,Billy Madison,Comedy,3.2408267020335986
217,"Babysitter, The",Drama|Thriller,2.728191489361702
218,Boys on the Side,Comedy|Drama,3.285843685300207
219,"Cure, The",Drama,3.6061120543293717
220,Castle Freak,Horror,2.4482758620689653
222,Circle of Friends,Drama|Romance,3.5284704131001114
223,Clerks,Comedy,3.847214137214137
224,Don Juan DeMarco,Comedy|Drama|Romance,3.4449993597131514
225,Disclosure,Drama|Thriller,3.2840320910973086
226,Dream Man,Thriller,2.7837837837837838
227,Drop Zone,Action|Thriller,3.0618285987109095
228,Destiny Turns on the Radio,Comedy,2.69151376146789
229,Death and the Maiden,Drama|Thriller,3.5625
230,Dolores Claiborne,Drama|Thriller,3.588200326943082
231,Dumb & Dumber (Dumb and Dumber),Adventure|Comedy,2.964968752944132
232,Eat Drink Man Woman (Yin shi nan nu),Comedy|Drama|Romance,4.027935943060498
233,Exotica,Drama,3.533083645443196
234,Exit to Eden,Comedy,2.6703929539295395
235,Ed Wood,Comedy|Drama,3.664388396868181
236,French Kiss,Action|Comedy|Romance,3.3150479880250066
237,Forget Paris,Comedy|Romance,3.2214038128249567
238,Far From Home: The Adventures of Yellow Dog,Adventure|Children,3.1657963446475197
239,"Goofy Movie, A",Animation|Children|Comedy|Romance,3.08521377672209
240,Hideaway,Thriller,2.910783055198973
241,Fluke,Children|Drama,3.0261194029850746
242,Farinelli: il castrato,Drama|Musical,3.3855
243,Gordy,Children|Comedy|Fantasy,2.5377358490566038
244,Gumby: The Movie,Animation|Children,2.375451263537906
245,The Glass Shield,Crime|Drama,2.9686192468619246
246,Hoop Dreams,Documentary,4.028236985316767
247,Heavenly Creatures,Crime|Drama,3.8224384098544233
248,Houseguest,Comedy,3.0080251221214236
249,Immortal Beloved,Drama|Romance,3.675253192426244
250,Heavyweights (Heavy Weights),Children|Comedy,3.0751633986928106
251,"Hunted, The",Action,3.057184750733138
252,I.Q.,Comedy|Romance,3.215840517241379
253,Interview with the Vampire: The Vampire Chronicles,Drama|Horror,3.508920477209269
254,Jefferson in Paris,Drama,2.9111498257839723
255,"Jerky Boys, The",Comedy,2.277948717948718
256,Junior,Comedy|Sci-Fi,2.7017581020970134
257,Just Cause,Mystery|Thriller,3.4075381140598533
258,"Kid in King Arthur's Court, A",Adventure|Children|Comedy|Fantasy|Romance,2.6281328320802007
259,Kiss of Death,Crime|Drama|Thriller,3.060162601626016
260,Star Wars: Episode IV - A New Hope,Action|Adventure|Sci-Fi,4.120188599618726
261,Little Women,Drama,3.627589063794532
262,"Little Princess, A",Children|Drama,3.7653443113772456
263,Ladybird Ladybird,Drama,3.745923913043478
264,"Enfer, L'",Drama,3.374233128834356
265,Like Water for Chocolate (Como agua para chocolate),Drama|Fantasy|Romance,3.921667748817364
266,Legends of the Fall,Drama|Romance|War|Western,3.5003490069166827
267,Major Payne,Comedy,2.886744743146127
268,Little Odessa,Crime|Drama,3.306167400881057
269,My Crazy Life (Mi vida loca),Drama,3.4518181818181817
270,Love Affair,Drama|Romance,3.170042194092827
271,Losing Isaiah,Drama,3.3343585237258346
272,"Madness of King George, The",Comedy|Drama,3.7400504484304933
273,Mary Shelley's Frankenstein (Frankenstein),Drama|Horror|Sci-Fi,3.132062978222484
274,Man of the House,Comedy,2.8387665198237886
275,Mixed Nuts,Comedy,2.7166089965397924
276,Milk Money,Comedy|Romance,2.978864734299517
277,Miracle on 34th Street,Drama,3.4048868672731514
278,Miami Rhapsody,Comedy,3.021194605009634
279,My Family,Drama,3.6973995271867612
280,Murder in the First,Drama|Thriller,3.7172008547008546
281,Nobody's Fool,Comedy|Drama|Romance,3.661371237458194
282,Nell,Drama,3.409440492213036
283,New Jersey Drive,Crime|Drama,3.0472972972972974
284,New York Cop (Nyû Yôku no koppu),Action|Crime,2.8529411764705883
285,Beyond Bedlam,Drama|Horror,2.26875
286,Nemesis 2: Nebula,Action|Sci-Fi|Thriller,2.066326530612245
287,Nina Takes a Lover,Comedy|Romance,3.2524590163934426
288,Natural Born Killers,Action|Crime|Thriller,3.2577711853476075
289,Only You,Comedy|Romance,3.3515018562267973
290,Once Were Warriors,Crime|Drama,3.9737263270205387
292,Outbreak,Action|Drama|Sci-Fi|Thriller,3.4105008077544428
293,Léon: The Professional (a.k.a. The Professional) (Léon),Action|Crime|Drama|Thriller,4.0885985748218525
294,"Perez Family, The",Comedy|Romance,3.16023166023166
295,"Pyromaniac's Love Story, A",Comedy|Romance,2.770238095238095
296,Pulp Fiction,Comedy|Crime|Drama|Thriller,4.188912039361382
297,Panther,Drama,3.1546184738955825
298,Pushing Hands (Tui shou),Drama,3.5242290748898677
299,Priest,Drama,3.71598995395563
300,Quiz Show,Drama,3.66378901931884
301,Picture Bride (Bijo photo),Drama|Romance,3.5239234449760763
302,"Queen Margot (Reine Margot, La)",Drama|Romance,3.7267721954576736
303,"Quick and the Dead, The",Action|Thriller|Western,3.0432486221677895
304,Roommates,Comedy|Drama,3.1710122699386503
305,Ready to Wear (Pret-A-Porter),Comedy,2.7103059581320452
306,Three Colors: Red (Trois couleurs: Rouge),Drama,4.072966846132049
307,Three Colors: Blue (Trois couleurs: Bleu),Drama,3.981408706166868
308,Three Colors: White (Trzy kolory: Bialy),Comedy|Drama,3.9024582104228123
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",Drama,3.6223021582733814
310,Rent-a-Kid,Comedy,2.8095238095238093
311,Relative Fear,Horror|Thriller,2.651315789473684
312,Stuart Saves His Family,Comedy,2.62125
313,"Swan Princess, The",Animation|Children,3.0378315132605302
314,"Secret of Roan Inish, The",Children|Drama|Fantasy|Mystery,3.849933774834437
315,"Specialist, The",Action|Drama|Thriller,2.8919378338999513
316,Stargate,Action|Adventure|Sci-Fi,3.3710611452604335
317,"Santa Clause, The",Comedy|Drama|Fantasy,3.128074747346342
318,"Shawshank Redemption, The",Crime|Drama,4.413576004516335
319,Shallow Grave,Comedy|Drama|Thriller,3.775382785788613
320,Suture,Film-Noir|Thriller,3.240802675585284
321,Strawberry and Chocolate (Fresa y chocolate),Drama,3.7685851318944845
322,Swimming with Sharks,Comedy|Drama,3.668214285714286
324,"Sum of Us, The",Comedy|Drama,3.6728538283062644
325,National Lampoon's Senior Trip,Comedy,2.646161934805468
326,To Live (Huozhe),Drama,4.0796597061098225
327,Tank Girl,Action|Comedy|Sci-Fi,2.816469884920042
328,Tales from the Crypt Presents: Demon Knight,Horror|Thriller,3.146257031588057
329,Star Trek: Generations,Adventure|Drama|Sci-Fi,3.322669104204753
330,Tales from the Hood,Action|Crime|Horror,2.7893992932862193
331,Tom & Viv,Drama,3.264646464646465
332,Village of the Damned,Horror|Sci-Fi,2.773307163886163
333,Tommy Boy,Comedy,3.356478068558791
334,Vanya on 42nd Street,Drama,3.816722408026756
335,Underneath,Mystery|Thriller,3.26171875
336,"Walking Dead, The",Drama|War,2.8352059925093633
337,What's Eating Gilbert Grape,Drama,3.7512185215272136
338,Virtuosity,Action|Sci-Fi|Thriller,2.9854872149274363
339,While You Were Sleeping,Comedy|Romance,3.4993894441680613
340,"War, The",Adventure|Drama|War,3.3774436090225564
341,Double Happiness,Drama,3.5639204545454546
342,Muriel's Wedding,Comedy,3.507638565440149
343,"Baby-Sitters Club, The",Children,2.6692037470725993
344,Ace Ventura: Pet Detective,Comedy,2.9898406002189413
345,"Adventures of Priscilla, Queen of the Desert, The",Comedy|Drama,3.642062742629315
346,Backbeat,Drama|Musical,3.409970958373669
347,Bitter Moon,Drama|Film-Noir|Romance,3.44702842377261
348,Bullets Over Broadway,Comedy,3.6953642384105962
349,Clear and Present Danger,Action|Crime|Drama|Thriller,3.6551898004754015
350,"Client, The",Drama|Mystery|Thriller,3.466657593903103
351,"Corrina, Corrina",Comedy|Drama|Romance,3.3049367850692355
352,Crooklyn,Comedy|Drama,3.280944625407166
353,"Crow, The",Action|Crime|Fantasy|Thriller,3.517972748011591
354,Cobb,Drama,3.135689354275742
355,"Flintstones, The",Children|Comedy|Fantasy,2.4127870563674323
356,Forrest Gump,Comedy|Drama|Romance|War,4.048011436845787
357,Four Weddings and a Funeral,Comedy|Romance,3.6408326781234788
358,Higher Learning,Drama,3.2518072289156628
359,I Like It Like That,Comedy|Drama|Romance,3.296875
360,I Love Trouble,Action|Comedy,2.72088772845953
361,It Could Happen to You,Comedy|Drama|Romance,3.326783114992722
362,"Jungle Book, The",Adventure|Children|Romance,3.377949377949378
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Documentary,3.993220338983051
364,"Lion King, The",Adventure|Animation|Children|Drama|Musical|IMAX,3.817136507193824
365,Little Buddha,Drama,3.1569086651053864
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Drama|Horror|Mystery|Thriller,2.9780075187969923
367,"Mask, The",Action|Comedy|Crime|Fantasy,3.183039195863782
368,Maverick,Adventure|Comedy|Western,3.412776934749621
369,Mrs. Parker and the Vicious Circle,Drama,3.2886138613861386
370,Naked Gun 33 1/3: The Final Insult,Action|Comedy,2.9788651669293595
371,"Paper, The",Comedy|Drama,3.2587484035759897
372,Reality Bites,Comedy|Drama|Romance,3.2500337154416723
373,Red Rock West,Thriller,3.76906584992343
374,Richie Rich,Children|Comedy,2.4218655360387644
375,Safe Passage,Drama,3.2804347826086957
376,"River Wild, The",Action|Thriller,3.2755446308077887
377,Speed,Action|Romance|Thriller,3.481247881458525
378,Speechless,Comedy|Romance,3.1331764705882352
379,Timecop,Action|Sci-Fi|Thriller,2.7242633345766505
380,True Lies,Action|Adventure|Comedy|Romance|Thriller,3.4922731744774795
381,When a Man Loves a Woman,Drama|Romance,3.390638963360143
382,Wolf,Drama|Horror|Romance|Thriller,3.0406736261571794
383,Wyatt Earp,Western,3.199915200339199
384,Bad Company,Action|Crime|Drama,2.951008645533141
385,"Man of No Importance, A",Drama,3.5560344827586206
386,S.F.W.,Drama,2.8213213213213213
387,"Low Down Dirty Shame, A",Action|Comedy,2.6527777777777777
388,Boys Life,Drama,3.5392927308447937
389,"Colonel Chabert, Le",Drama|Romance|War,3.4759358288770055
390,Faster Pussycat! Kill! Kill!,Action|Crime|Drama,3.4072532699167657
391,Jason's Lyric,Crime|Drama,3.1876574307304786
392,"Secret Adventures of Tom Thumb, The",Adventure|Animation,3.349802371541502
393,Street Fighter,Action|Adventure|Fantasy,1.9003150315031503
394,Coldblooded,Comedy,3.3143939393939394
395,Desert Winds,Drama|Fantasy|Romance,3.1666666666666665
396,Fall Time,Drama,2.484375
397,"Fear, The",Horror,2.1193181818181817
398,Frank and Ollie,Documentary,3.451923076923077
399,Girl in the Cadillac,Drama,2.25
400,Homage,Drama,2.607142857142857
401,Mirage,Action|Thriller,3.1470588235294117
402,Open Season,Comedy,2.8365384615384617
403,Two Crimes (Dos crímenes),Comedy|Crime|Drama,2.1666666666666665
404,Brother Minister: The Assassination of Malcolm X,Documentary,3.2785714285714285
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Action|Fantasy,2.441018766756032
406,Federal Hill,Drama,3.0757575757575757
407,In the Mouth of Madness,Horror|Thriller,3.2433517310587057
408,8 Seconds,Drama,3.238134206219313
409,Above the Rim,Crime|Drama,3.0416666666666665
410,Addams Family Values,Children|Comedy|Fantasy,3.0116337743888764
411,Martin Lawrence: You So Crazy,Comedy|Documentary,2.780952380952381
412,"Age of Innocence, The",Drama,3.559560387615221
413,Airheads,Comedy,2.8108767648596826
414,"Air Up There, The",Comedy,2.609770808202654
415,Another Stakeout,Comedy|Thriller,2.808373042886317
416,Bad Girls,Western,2.6982864137086904
417,Barcelona,Comedy|Romance,3.520618556701031
418,Being Human,Drama,2.7009419152276295
419,"Beverly Hillbillies, The",Comedy,2.4867267124911114
420,Beverly Hills Cop III,Action|Comedy|Crime|Thriller,2.7501075885812654
421,Black Beauty,Adventure|Children|Drama,3.2872470876762723
422,Blink,Thriller,3.2334615384615386
423,Blown Away,Action|Thriller,2.999084249084249
424,Blue Chips,Drama,2.7202549575070822
425,Blue Sky,Drama|Romance,3.4652338811630847
426,Body Snatchers,Horror|Sci-Fi|Thriller,3.1090698444223768
427,Boxing Helena,Drama|Mystery|Romance|Thriller,2.5480831708901883
428,"Bronx Tale, A",Drama,3.823092998955068
429,Cabin Boy,Comedy,2.38168210976479
430,Calendar Girl,Comedy|Drama,2.3417721518987342
431,Carlito's Way,Crime|Drama,3.719788264444194
432,City Slickers II: The Legend of Curly's Gold,Adventure|Comedy|Western,2.72972972972973
433,Clean Slate,Comedy,2.922173913043478
434,Cliffhanger,Action|Adventure|Thriller,3.0492658841872755
435,Coneheads,Comedy|Sci-Fi,2.5814764286797027
436,Color of Night,Drama|Thriller,2.6253164556962023
437,Cops and Robbersons,Comedy,2.5922388059701493
438,"Cowboy Way, The",Action|Comedy|Drama,2.7121827411167514
439,Dangerous Game,Drama,2.508771929824561
440,Dave,Comedy|Romance,3.6009041187632547
441,Dazed and Confused,Comedy,3.689785470502194
442,Demolition Man,Action|Adventure|Sci-Fi,3.0712903582485627
443,"Endless Summer 2, The",Adventure|Documentary,3.343065693430657
444,Even Cowgirls Get the Blues,Comedy|Romance,2.414920368818106
445,Fatal Instinct,Comedy,2.884968445209409
446,Farewell My Concubine (Ba wang bie ji),Drama|Romance,3.889400921658986
447,"Favor, The",Comedy|Romance,2.5167464114832536
448,Fearless,Drama,3.555778344877871
449,Fear of a Black Hat,Comedy,3.4431464174454827
450,With Honors,Comedy|Drama,3.3467272727272728
451,Flesh and Bone,Drama|Mystery|Romance,3.044750430292599
452,Widows' Peak,Drama,3.5517560073937156
453,For Love or Money,Comedy|Romance,3.1115560640732265
454,"Firm, The",Drama|Thriller,3.4994205537850256
455,Free Willy,Adventure|Children|Drama,2.617824773413897
456,Fresh,Crime|Drama|Thriller,3.8082959641255605
457,"Fugitive, The",Thriller,3.9721584270115637
458,Geronimo: An American Legend,Drama|Western,3.13336820083682
459,"Getaway, The",Action|Adventure|Crime|Drama|Romance|Thriller,2.7577220077220077
460,Getting Even with Dad,Comedy,2.4274580335731413
461,Go Fish,Drama|Romance,3.3441717791411043
462,"Good Man in Africa, A",Action|Adventure,2.589385474860335
463,Guilty as Sin,Crime|Drama|Thriller,2.813008130081301
464,Hard Target,Action|Adventure|Crime|Thriller,2.917576961271102
465,Heaven & Earth,Action|Drama|War,3.2566176470588237
466,Hot Shots! Part Deux,Action|Comedy|War,2.939754383254808
467,Live Nude Girls,Comedy,3.371234939759036
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Comedy|Romance,3.3125465653404857
469,"House of the Spirits, The",Drama|Romance,3.25762572135202
470,House Party 3,Comedy,2.1522727272727273
471,"Hudsucker Proxy, The",Comedy,3.6579813752234034
472,I'll Do Anything,Comedy|Drama,2.8883861236802413
473,In the Army Now,Comedy|War,2.2987616099071206
474,In the Line of Fire,Action|Thriller,3.7212436096910424
475,In the Name of the Father,Drama,3.9152097902097904
476,"Inkwell, The",Comedy|Drama,3.025943396226415
477,What's Love Got to Do with It?,Drama|Musical,3.546511627906977
478,Jimmy Hollywood,Comedy|Crime|Drama,2.4229249011857705
479,Judgment Night,Action|Crime|Thriller,2.923855633802817
